0.2;40.51680046
0.23277592;29.99531289
0.265551839;23.13456489
0.298327759;18.41834967
0.331103679;15.04128541
0.363879599;12.5434126
0.396655518;10.64654185
0.429431438;9.174402561
0.462207358;8.010910401
0.494983278;7.077091163
0.527759197;6.317704079
0.560535117;5.693170323
0.593311037;5.174531545
0.626086957;4.740204905
0.658862876;4.373838555
0.691638796;4.062860842
0.724414716;3.797478132
0.757190635;3.569969449
0.789966555;3.374181541
0.822742475;3.205161853
0.855518395;3.058887963
0.888294314;2.932065565
0.921070234;2.821975857
0.953846154;2.726358973
0.986622074;2.643324069
1.019397993;2.5712793
1.052173913;2.508876832
1.084949833;2.454969293
1.117725753;2.40857503
1.150501672;2.368850198
1.183277592;2.335066177
1.216053512;2.306591197
1.248829431;2.282875291
1.281605351;2.263437902
1.314381271;2.247857636
1.347157191;2.235763727
1.37993311;2.226828912
1.41270903;2.220763446
1.44548495;2.217310057
1.47826087;2.216239674
1.511036789;2.217347796
1.543812709;2.220451399
1.576588629;2.225386283
1.609364548;2.232004796
1.642140468;2.240173872
1.674916388;2.249773339
1.707692308;2.26069444
1.740468227;2.272838567
1.773244147;2.286116136
1.806020067;2.300445619
1.838795987;2.315752689
1.871571906;2.331969469
1.904347826;2.349033872
1.937123746;2.36688902
1.969899666;2.385482727
2.002675585;2.40476704
2.035451505;2.424697839
2.068227425;2.445234469
2.101003344;2.466339423
2.133779264;2.487978051
2.166555184;2.510118305
2.199331104;2.532730507
2.232107023;2.555787141
2.264882943;2.579262667
2.297658863;2.603133356
2.330434783;2.627377134
2.363210702;2.651973447
2.395986622;2.676903138
2.428762542;2.702148332
2.461538462;2.72769234
2.494314381;2.753519557
2.527090301;2.779615388
2.559866221;2.805966163
2.59264214;2.832559072
2.62541806;2.859382101
2.65819398;2.886423969
2.6909699;2.913674081
2.723745819;2.941122472
2.756521739;2.96875977
2.789297659;2.996577146
2.822073579;3.024566285
2.854849498;3.052719344
2.887625418;3.081028922
2.920401338;3.109488034
2.953177258;3.138090077
2.985953177;3.16682881
3.018729097;3.19569833
3.051505017;3.224693047
3.084280936;3.253807669
3.117056856;3.283037178
3.149832776;3.312376818
3.182608696;3.341822075
3.215384615;3.371368665
3.248160535;3.401012519
3.280936455;3.430749769
3.313712375;3.460576739
3.346488294;3.490489932
3.379264214;3.520486017
3.412040134;3.550561826
3.444816054;3.580714339
3.477591973;3.610940678
3.510367893;3.641238098
3.543143813;3.671603982
3.575919732;3.702035831
3.608695652;3.732531259
3.641471572;3.763087988
3.674247492;3.793703841
3.707023411;3.824376735
3.739799331;3.855104679
3.772575251;3.88588577
3.805351171;3.916718183
3.83812709;3.947600173
3.87090301;3.978530069
3.90367893;4.009506267
3.936454849;4.040527233
3.969230769;4.071591494
4.002006689;4.102697637
4.034782609;4.133844307
4.067558528;4.165030203
4.100334448;4.196254076
4.133110368;4.227514726
4.165886288;4.258811001
4.198662207;4.290141791
4.231438127;4.321506032
4.264214047;4.3529027
4.296989967;4.384330808
4.329765886;4.415789409
4.362541806;4.447277589
4.395317726;4.47879447
4.428093645;4.510339205
4.460869565;4.541910978
4.493645485;4.573509003
4.526421405;4.605132523
4.559197324;4.636780807
4.591973244;4.668453151
4.624749164;4.700148876
4.657525084;4.731867324
4.690301003;4.763607864
4.723076923;4.795369884
4.755852843;4.827152794
4.788628763;4.858956025
4.821404682;4.890779025
4.854180602;4.922621262
4.886956522;4.954482223
4.919732441;4.986361409
4.952508361;5.01825834
4.985284281;5.050172551
5.018060201;5.082103591
5.05083612;5.114051026
5.08361204;5.146014434
